movie id,movie title,release date,unknown,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,Year
675,"Nosferatu (Nosferatu, eine Symphonie des Grauens) ",1-Jan-22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1922
676,"Crucible, The ",27-Nov-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
677,Fire on the Mountain ,24-Jan-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
678,Volcano ,25-Apr-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1997
679,Conan the Barbarian ,1-Jan-81,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
680,Kull the Conqueror ,29-Aug-97,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
681,Wishmaster ,1-Jan-97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1997
682,I Know What You Did Last Summer ,17-Oct-97,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1997
683,Rocket Man ,1-Jan-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
684,In the Line of Fire ,1-Jan-93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993
685,Executive Decision ,9-Mar-96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996
686,"Perfect World, A ",1-Jan-93,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993
687,McHale's Navy ,18-Apr-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1997
688,Leave It to Beaver ,22-Aug-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
689,"Jackal, The ",1-Jan-97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997
690,Seven Years in Tibet ,1-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1997
691,Dark City ,9-Jan-98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1998
692,"American President, The ",1-Jan-95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1995
693,Casino ,1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
694,Persuasion ,25-Sep-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1995
695,Kicking and Screaming ,1-Jan-95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
696,City Hall ,16-Feb-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996
697,"Basketball Diaries, The ",1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
698,"Browning Version, The ",1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
699,Little Women ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
700,Miami Rhapsody ,1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
701,"Wonderful, Horrible Life of Leni Riefenstahl, The ",1-Jan-93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1993
702,Barcelona ,1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994
703,Widows' Peak ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
704,"House of the Spirits, The ",1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1993
705,Singin' in the Rain ,1-Jan-52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1952
706,Bad Moon ,1-Nov-96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1996
707,Enchanted April ,1-Jan-91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991
708,"Sex, Lies, and Videotape ",1-Jan-89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1989
709,Strictly Ballroom ,1-Jan-92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1992
710,Better Off Dead... ,1-Jan-85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
711,"Substance of Fire, The ",6-Dec-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
712,Tin Men ,1-Jan-87,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1987
713,Othello ,18-Dec-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
714,Carrington ,1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995
715,To Die For ,1-Jan-95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
716,Home for the Holidays ,1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995
717,"Juror, The ",1-Jan-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996
718,In the Bleak Midwinter ,23-Feb-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
719,Canadian Bacon ,1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1994
720,First Knight ,1-Jan-95,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995
721,Mallrats ,1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
722,Nine Months ,1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
723,Boys on the Side ,1-Jan-95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
724,Circle of Friends ,1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995
725,Exit to Eden ,1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
726,Fluke ,1-Jan-95,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
727,Immortal Beloved ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994
728,Junior ,1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1994
729,Nell ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
730,"Queen Margot (Reine Margot, La) ",1-Jan-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996
731,"Corrina, Corrina ",1-Jan-94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1994
732,Dave ,1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1993
733,Go Fish ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994
734,Made in America ,1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
735,Philadelphia ,1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993
736,Shadowlands ,1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1993
737,Sirens ,1-Jan-94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
738,Threesome ,1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994
739,Pretty Woman ,1-Jan-90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1990
740,Jane Eyre ,5-Apr-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996
741,"Last Supper, The ",5-Apr-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996
742,Ransom ,8-Nov-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996
743,"Crow: City of Angels, The ",30-Aug-96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996
744,Michael Collins ,11-Oct-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1996
745,"Ruling Class, The ",1-Jan-72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1972
746,Real Genius ,1-Jan-85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
747,Benny & Joon ,1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1993
748,"Saint, The ",14-Mar-97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1997
749,"MatchMaker, The ",1-Jan-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
750,Amistad ,18-Dec-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
751,Tomorrow Never Dies ,1-Jan-97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1997
752,"Replacement Killers, The ",6-Feb-98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998
753,Burnt By the Sun ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
754,Red Corner ,1-Jan-97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1997
755,Jumanji ,1-Jan-95,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1995
756,Father of the Bride Part II ,1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
757,Across the Sea of Time ,1-Jan-95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995
758,Lawnmower Man 2: Beyond Cyberspace ,1-Jan-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1996
759,Fair Game ,1-Jan-95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
760,Screamers ,1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995
761,Nick of Time ,1-Jan-95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995
762,Beautiful Girls ,9-Feb-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
763,Happy Gilmore ,16-Feb-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
764,If Lucy Fell ,8-Mar-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996
765,Boomerang ,1-Jan-92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1992
766,Man of the Year ,1-Mar-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996
767,"Addiction, The ",1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1995
768,Casper ,1-Jan-95,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
769,Congo ,1-Jan-95,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1995
770,Devil in a Blue Dress ,1-Jan-95,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1995
771,Johnny Mnemonic ,1-Jan-95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1995
772,Kids ,1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
773,Mute Witness ,1-Jan-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994
774,"Prophecy, The ",1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1995
775,Something to Talk About ,1-Jan-95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1995
776,Three Wishes ,1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
777,Castle Freak ,1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1995
778,Don Juan DeMarco ,1-Jan-95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1995
779,Drop Zone ,1-Jan-94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
780,Dumb & Dumber ,1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
781,French Kiss ,1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995
782,Little Odessa ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
783,Milk Money ,1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994
784,Beyond Bedlam ,1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1993
785,Only You ,1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994
786,"Perez Family, The ",1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995
787,Roommates ,1-Jan-95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
788,Relative Fear ,1-Jan-94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1994
789,Swimming with Sharks ,1-Jan-95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
790,Tommy Boy ,1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
791,"Baby-Sitters Club, The ",1-Jan-95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
792,Bullets Over Broadway ,1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
793,Crooklyn ,1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
794,It Could Happen to You ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994
795,Richie Rich ,1-Jan-94,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
796,Speechless ,1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994
797,Timecop ,1-Jan-94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1994
798,Bad Company ,1-Jan-95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
799,Boys Life ,1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
800,In the Mouth of Madness ,1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1995
801,"Air Up There, The ",1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
802,Hard Target ,1-Jan-93,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1993
803,Heaven & Earth ,1-Jan-93,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1993
804,Jimmy Hollywood ,1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
805,Manhattan Murder Mystery ,1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1993
806,Menace II Society ,1-Jan-93,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1993
807,Poetic Justice ,1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993
808,"Program, The ",1-Jan-93,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993
809,Rising Sun ,1-Jan-93,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1993
810,"Shadow, The ",1-Jan-94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
811,Thirty-Two Short Films About Glenn Gould ,1-Jan-93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1993
812,Andre ,1-Jan-94,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
813,"Celluloid Closet, The ",15-Mar-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996
814,"Great Day in Harlem, A ",1-Jan-94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1994
815,One Fine Day ,30-Nov-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996
816,Candyman: Farewell to the Flesh ,1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1995
817,Frisk ,29-Mar-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
818,Girl 6 ,22-Mar-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
819,Eddie ,31-May-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
820,Space Jam ,15-Nov-96,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1996
821,Mrs. Winterbourne ,19-Apr-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996
822,Faces ,1-Jan-68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1968
823,Mulholland Falls ,26-Apr-96,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1996
824,"Great White Hype, The ",3-May-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
825,"Arrival, The ",31-May-96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1996
826,"Phantom, The ",7-Jun-96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
827,Daylight ,6-Dec-96,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996
828,Alaska ,21-Aug-96,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
829,Fled ,19-Jul-96,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
830,Power 98 ,17-May-96,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1996
831,Escape from L.A. ,9-Aug-96,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1996
832,Bogus ,6-Sep-96,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1996
833,Bulletproof ,6-Sep-96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
834,Halloween: The Curse of Michael Myers ,1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1995
835,"Gay Divorcee, The ",1-Jan-34,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1934
836,Ninotchka ,1-Jan-39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1939
837,Meet John Doe ,1-Jan-41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1941
838,In the Line of Duty 2 ,30-Aug-96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
839,Loch Ness ,1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1995
840,Last Man Standing ,20-Sep-96,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1996
841,"Glimmer Man, The ",4-Oct-96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996
842,Pollyanna ,1-Jan-60,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1960
843,"Shaggy Dog, The ",1-Jan-59,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1959
844,Freeway ,23-Aug-96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996
845,That Thing You Do! ,28-Sep-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
846,To Gillian on Her 37th Birthday ,18-Oct-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996
847,Looking for Richard ,11-Oct-96,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1996
848,"Murder, My Sweet ",1-Jan-44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1944
849,Days of Thunder ,1-Jan-90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1990
850,"Perfect Candidate, A ",27-Sep-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996
851,Two or Three Things I Know About Her ,1-Jan-66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1966
852,"Bloody Child, The ",26-Oct-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996
853,Braindead ,1-Jan-92,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1992
854,Bad Taste ,1-Jan-87,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1987
855,Diva ,1-Jan-81,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1981
856,Night on Earth ,1-Jan-91,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1991
857,Paris Was a Woman ,8-Nov-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996
858,Amityville: Dollhouse ,1-Jan-96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1996
859,April Fool's Day ,1-Jan-86,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1986
860,"Believers, The ",1-Jan-87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1987
861,Nosferatu a Venezia ,1-Jan-86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1986
862,Jingle All the Way ,22-Nov-96,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) ",8-Nov-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
864,My Fellow Americans ,20-Dec-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
865,"Ice Storm, The ",1-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
866,Michael ,25-Dec-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996
867,"Whole Wide World, The ",25-Dec-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
868,Hearts and Minds ,10-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
869,Fools Rush In ,14-Feb-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
870,Touch ,14-Feb-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
871,Vegas Vacation ,14-Feb-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
872,Love Jones ,14-Mar-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
873,Picture Perfect ,1-Aug-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
874,Career Girls ,8-Aug-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
875,She's So Lovely ,22-Aug-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997
876,Money Talks ,22-Aug-97,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
877,Excess Baggage ,1-Jan-97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
878,That Darn Cat! ,14-Feb-97,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1997
879,"Peacemaker, The ",1-Jan-97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1997
880,Soul Food ,1-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
881,Money Talks ,22-Aug-97,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
882,Washington Square ,1-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
883,Telling Lies in America ,1-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
884,Year of the Horse ,1-Jan-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
885,Phantoms ,1-Jan-98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1998
886,"Life Less Ordinary, A ",1-Jan-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1997
887,Eve's Bayou ,1-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
888,One Night Stand ,1-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
889,"Tango Lesson, The ",1-Jan-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
890,Mortal Kombat: Annihilation ,1-Jan-97,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
891,Bent ,18-Dec-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1997
892,Flubber ,1-Jan-97,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1997
893,For Richer or Poorer ,1-Jan-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
894,Home Alone 3 ,1-Jan-97,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
895,Scream 2 ,1-Jan-97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1997
896,"Sweet Hereafter, The ",1-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
897,Time Tracers ,1-Jan-95,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995
898,"Postman, The ",1-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
899,"Winter Guest, The ",1-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
900,Kundun ,25-Dec-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
901,Mr. Magoo ,25-Dec-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
902,"Big Lebowski, The ",26-Dec-97,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1997
903,Afterglow ,26-Dec-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997
